Name,Age,GPA,Credits Completed,Year,Pathway
Mack Smith,19,2.62,23,Freshmen,Engineering
Jill Robinson,18,3.15,39,Victory Lap,Bio Med
Noah Robinson,17,4.2,41,Senior,Culinary
Dave Jones,17,0.85,2,Junior,Marketing
Jill Rulli,14,2.26,14,Junior,Computer Science
Emma Patel,16,2.8,57,Sophomore,Culinary
Emma Lewis,18,2.63,55,Senior,Bio Med
Markus Patel,18,1.36,23,Sophomore,Criminal Justice
Daniel Jones,19,2.92,46,Victory Lap,Early College
Catherine Davis,15,3.93,38,Senior,Criminal Justice
Jordan Lewis,19,1.48,36,Junior,Criminal Justice
Aiden Garcia,14,1.32,35,Victory Lap,Early Childhood Education
Jane Rulli,16,0.6,52,Freshmen,Business
Christina Davis,15,3.56,20,Victory Lap,Early College
Joey Jones,15,2.23,38,Senior,Business
Josh Miller,18,2.29,40,Victory Lap,Early Childhood Education
Emma Lewis,17,3.11,22,Sophomore,Computer Science
Markus Smith,18,3.19,18,Senior,Marketing
Jordan Robinson,19,1.51,51,Freshmen,Bio Med
Markus Bradberry,15,1.02,26,Victory Lap,Business
Stephanie Anderson,19,0.51,51,Junior,Computer Science
Lisa Patel,18,3.59,47,Junior,Early Childhood Education
Lisa Brown,14,0.82,50,Senior,Culinary
Patrick Brown,14,0.64,29,Junior,Culinary
Noah Lewis,14,0.87,53,Sophomore,Criminal Justice
Markus Miller,17,2.94,51,Victory Lap,Criminal Justice
Dave Miller,15,2.94,36,Victory Lap,Computer Science
Patrick Jordan,14,3.2,9,Senior,Culinary
Matthew Jordan,17,0.97,20,Victory Lap,Computer Science
Dave Jones,14,3.85,51,Junior,Engineering
Stephanie Jordan,18,2.01,9,Freshmen,Marketing
Jane Bradberry,15,0.96,38,Victory Lap,Engineering
Markus Davis,18,3.2,3,Sophomore,Marketing
Marge Bradberry,18,3.05,1,Victory Lap,Engineering
Matthew Anderson,19,3.49,54,Junior,Marketing
Stephanie Brown,15,3.64,32,Freshmen,Early Childhood Education
Daniel Garcia,18,2.57,2,Junior,Bio Med
Dave Savoie,17,4.16,44,Senior,Engineering
Noah Jordan,17,2.72,7,Sophomore,Computer Science
Christina Brown,19,2.16,51,Senior,Culinary
Marge Robinson,17,2.17,17,Freshmen,Marketing
Josh Robinson,18,1.04,29,Victory Lap,Computer Science
Joey Garcia,15,3.15,59,Victory Lap,Bio Med
Noah Davis,16,1.53,55,Sophomore,Business
Mack Jones,14,3.96,18,Victory Lap,Criminal Justice
Emma Garcia,15,2.67,52,Sophomore,Computer Science
Jordan Brown,15,0.49,30,Sophomore,Early College
Emma Rulli,15,0.33,60,Senior,Marketing
Josh Savoie,17,3.53,41,Freshmen,Engineering
Matthew Davis,14,2.37,4,Sophomore,Marketing
Rachel Robinson,18,2.36,46,Senior,Bio Med
Patrick Johnson,17,3.94,23,Sophomore,Business
Marge Rulli,19,1.15,59,Victory Lap,Marketing
Markus Rulli,18,3.46,46,Senior,Early Childhood Education
Daniel Patel,17,3.04,23,Freshmen,Criminal Justice
Jill Johnson,18,3.27,36,Junior,Business
Jordan Rulli,15,3.48,45,Junior,Marketing
Lisa Lewis,15,0.86,50,Junior,Criminal Justice
Noah Johnson,19,0.41,47,Senior,Marketing
Christina Brown,14,1.7,20,Sophomore,Criminal Justice
Marge Patel,15,2.11,18,Junior,Bio Med
Mack Anderson,18,2.91,35,Sophomore,Culinary
Matthew Bradberry,15,3.07,48,Freshmen,Criminal Justice
Lisa Jones,17,1.57,50,Senior,Early Childhood Education
Matthew Lewis,19,2.95,14,Junior,Computer Science
Matthew Garcia,15,2.51,25,Freshmen,Business
Catherine Johnson,19,0.81,14,Senior,Bio Med
Dave Jordan,15,3.4,17,Sophomore,Early Childhood Education
Patrick Brown,19,3.66,57,Freshmen,Early College
Josh Garcia,18,0.83,23,Senior,Early College
Emma Miller,19,2.8,41,Freshmen,Criminal Justice
Jane Smith,15,0.6,2,Junior,Business
Lisa Rulli,16,1.95,54,Senior,Marketing
Jill Jones,18,0.63,0,Freshmen,Criminal Justice
Joey Smith,18,3.18,0,Victory Lap,Engineering
Josh Garcia,14,2.49,20,Sophomore,Engineering
Jane Brown,15,1.72,22,Victory Lap,Criminal Justice
Ben Garcia,18,2.08,54,Senior,Early College
Stephanie Patel,16,4.27,27,Junior,Engineering
Markus Patel,16,1.26,55,Sophomore,Early Childhood Education
Stephanie Garcia,18,1.0,53,Junior,Early Childhood Education
Mack Miller,15,2.69,56,Sophomore,Marketing
Noah Patel,15,1.31,31,Freshmen,Criminal Justice
Daniel Lewis,18,2.31,48,Victory Lap,Criminal Justice
Mack Miller,18,1.11,28,Senior,Marketing
Rachel Jones,14,3.32,32,Senior,Culinary
Lisa Bradberry,18,4.21,41,Victory Lap,Criminal Justice
Marge Garcia,17,3.94,18,Junior,Business
Markus Smith,19,2.83,31,Victory Lap,Culinary
Emma Jordan,18,1.5,32,Victory Lap,Engineering
Rachel Davis,14,3.32,23,Victory Lap,Early College
Dave Davis,14,1.54,24,Victory Lap,Bio Med
Matthew Anderson,18,2.39,4,Junior,Bio Med
Daniel Jordan,17,1.17,30,Victory Lap,Early College
Catherine Miller,15,3.49,27,Freshmen,Engineering
Mack Garcia,18,0.36,54,Junior,Early College
Catherine Smith,16,3.31,3,Senior,Computer Science
Rachel Patel,15,4.13,56,Senior,Criminal Justice
Noah Bradberry,19,0.78,56,Junior,Early College
Lisa Patel,19,2.55,30,Sophomore,Computer Science
Matthew Jones,19,0.35,46,Senior,Engineering
Patrick Bradberry,18,2.85,4,Junior,Early Childhood Education
Matthew Brown,14,4.13,7,Sophomore,Early Childhood Education
Jordan Patel,16,2.34,55,Sophomore,Computer Science
Josh Davis,17,4.06,43,Freshmen,Marketing
Catherine Robinson,18,0.48,22,Freshmen,Business
Markus Davis,15,1.87,11,Senior,Criminal Justice
Aiden Anderson,15,3.97,49,Victory Lap,Computer Science
Mack Bradberry,18,1.58,28,Junior,Criminal Justice
Lisa Brown,14,3.69,16,Junior,Bio Med
Markus Brown,16,3.97,39,Freshmen,Bio Med
Ben Jones,15,2.81,29,Victory Lap,Early College
Matthew Rulli,16,0.63,44,Senior,Computer Science
Matthew Jordan,18,1.02,10,Sophomore,Early College
Noah Johnson,15,0.9,30,Sophomore,Criminal Justice
Emma Anderson,19,2.5,36,Freshmen,Early Childhood Education
Noah Anderson,16,3.47,16,Senior,Criminal Justice
Jane Garcia,16,1.73,39,Junior,Early College
Lisa Bradberry,16,2.95,8,Victory Lap,Business
Lisa Jones,19,1.73,4,Victory Lap,Early Childhood Education
Aiden Lewis,16,3.22,52,Senior,Culinary
Noah Miller,17,2.43,55,Junior,Business
Daniel Brown,15,1.1,12,Junior,Bio Med
Lisa Davis,14,3.49,23,Sophomore,Business
Matthew Brown,18,2.46,52,Junior,Engineering
Matthew Smith,18,1.42,52,Junior,Computer Science
Lisa Jones,14,2.6,18,Freshmen,Engineering
Jill Davis,15,2.68,48,Senior,Engineering
Joey Davis,15,2.77,20,Freshmen,Criminal Justice
Markus Brown,17,2.41,41,Junior,Engineering
Daniel Anderson,18,3.37,1,Sophomore,Bio Med
Patrick Robinson,16,3.9,32,Sophomore,Marketing
Joey Rulli,18,1.31,13,Freshmen,Computer Science
Matthew Savoie,19,1.82,54,Sophomore,Engineering
Jane Bradberry,14,3.43,24,Senior,Computer Science
Catherine Patel,19,2.7,31,Junior,Business
Jordan Jones,17,1.03,30,Victory Lap,Early College
Mack Patel,17,4.22,58,Victory Lap,Engineering
Markus Johnson,15,2.85,33,Sophomore,Computer Science
Emma Jordan,17,1.23,38,Senior,Bio Med
Dave Savoie,18,2.21,58,Junior,Business
Lisa Davis,18,3.77,20,Junior,Bio Med
Matthew Smith,16,3.11,22,Freshmen,Marketing
Jill Brown,19,2.04,46,Freshmen,Early Childhood Education
Markus Johnson,17,2.2,25,Freshmen,Bio Med
Dave Garcia,18,1.88,2,Junior,Engineering
Joey Jordan,14,2.27,54,Freshmen,Marketing
Rachel Brown,19,4.28,12,Victory Lap,Culinary
Stephanie Miller,19,0.37,48,Senior,Engineering
Rachel Smith,17,0.84,35,Sophomore,Early College
Marge Rulli,14,4.02,6,Sophomore,Criminal Justice
Patrick Garcia,19,1.81,17,Sophomore,Early College
Christina Jordan,15,4.18,34,Sophomore,Criminal Justice
Josh Lewis,15,3.08,3,Senior,Early College
Marge Robinson,15,4.09,10,Victory Lap,Business
Markus Savoie,16,2.17,28,Junior,Engineering
Aiden Anderson,19,3.87,5,Senior,Early College
Marge Bradberry,14,2.1,7,Sophomore,Early Childhood Education
Mack Patel,19,0.78,8,Victory Lap,Engineering
Matthew Patel,16,2.74,9,Junior,Early College
Catherine Johnson,18,2.56,52,Victory Lap,Engineering
Dave Rulli,16,0.34,9,Sophomore,Engineering
Dave Johnson,18,1.81,47,Sophomore,Early Childhood Education
Stephanie Johnson,18,2.96,15,Victory Lap,Computer Science
Stephanie Johnson,15,1.97,47,Freshmen,Early College
Lisa Jordan,16,1.35,20,Junior,Computer Science
Daniel Brown,18,1.46,12,Sophomore,Bio Med
Dave Rulli,19,2.69,22,Junior,Culinary
Ben Jordan,18,1.76,48,Victory Lap,Culinary
Markus Miller,14,1.75,34,Freshmen,Early Childhood Education
Matthew Savoie,17,3.59,17,Senior,Bio Med
Aiden Miller,17,4.04,5,Junior,Early College
Patrick Smith,19,1.59,4,Victory Lap,Early College
Ben Miller,15,3.88,45,Victory Lap,Early Childhood Education
Marge Davis,14,1.37,16,Victory Lap,Business
Joey Bradberry,15,1.16,31,Victory Lap,Business
Emma Lewis,19,0.38,22,Victory Lap,Marketing
Aiden Johnson,14,2.48,45,Junior,Computer Science
Catherine Jordan,16,2.43,22,Senior,Early Childhood Education
Emma Johnson,14,0.44,13,Freshmen,Early Childhood Education
Josh Jordan,19,2.49,54,Sophomore,Business
Emma Garcia,14,3.35,18,Sophomore,Early Childhood Education
Emma Garcia,14,3.0,26,Junior,Culinary
Dave Patel,15,1.74,49,Freshmen,Engineering
Patrick Jordan,18,1.46,19,Freshmen,Business
Christina Jordan,15,3.49,35,Sophomore,Early Childhood Education
Patrick Smith,16,3.16,29,Junior,Criminal Justice
Jane Robinson,18,2.52,13,Sophomore,Engineering
Noah Jordan,15,0.42,22,Victory Lap,Engineering
Emma Miller,19,2.56,31,Sophomore,Early Childhood Education
Joey Rulli,16,1.62,13,Victory Lap,Bio Med
Jill Brown,18,1.0,58,Sophomore,Engineering
Aiden Anderson,18,1.19,32,Victory Lap,Engineering
Markus Johnson,16,3.7,35,Victory Lap,Business
Mack Lewis,18,2.1,24,Freshmen,Engineering
Dave Anderson,14,3.14,36,Victory Lap,Bio Med
Markus Anderson,16,4.14,24,Sophomore,Business
Noah Anderson,15,0.86,44,Junior,Early College
Emma Jones,15,3.43,20,Sophomore,Marketing
Mack Savoie,18,1.97,32,Sophomore,Bio Med
Stephanie Robinson,14,3.41,41,Senior,Computer Science
Jane Savoie,19,0.83,50,Freshmen,Computer Science
Noah Jones,15,2.55,23,Junior,Bio Med
Patrick Davis,15,2.19,23,Sophomore,Computer Science
Jane Rulli,14,3.72,7,Victory Lap,Culinary
Dave Patel,18,0.71,58,Sophomore,Engineering
Jill Jordan,18,1.84,25,Senior,Computer Science
Jane Johnson,19,1.81,41,Sophomore,Criminal Justice
Lisa Jordan,16,2.18,25,Junior,Engineering
Mack Davis,16,1.59,12,Freshmen,Bio Med
Lisa Smith,14,3.88,40,Freshmen,Criminal Justice
Stephanie Brown,15,2.85,56,Sophomore,Engineering
Jill Bradberry,15,3.43,11,Junior,Early Childhood Education
Stephanie Savoie,15,2.85,59,Senior,Engineering
Daniel Bradberry,15,2.15,14,Freshmen,Early Childhood Education
Josh Johnson,17,0.58,32,Junior,Early Childhood Education
Dave Bradberry,14,2.72,53,Junior,Early Childhood Education
Emma Rulli,17,3.66,20,Victory Lap,Computer Science
Patrick Robinson,15,4.16,58,Sophomore,Early College
Ben Savoie,14,2.3,28,Victory Lap,Marketing
Stephanie Savoie,18,1.62,40,Sophomore,Business
Jordan Miller,18,2.22,49,Freshmen,Bio Med
Aiden Rulli,18,1.61,60,Junior,Business
Josh Savoie,15,3.28,45,Junior,Early College
Emma Garcia,18,2.44,27,Freshmen,Engineering
Jill Johnson,18,1.3,48,Senior,Culinary
Joey Johnson,19,1.56,31,Junior,Culinary
Stephanie Anderson,17,1.65,33,Victory Lap,Computer Science
Jane Savoie,18,1.01,50,Senior,Marketing
Mack Anderson,19,1.74,56,Victory Lap,Culinary
Marge Brown,14,3.48,17,Victory Lap,Early College
Rachel Bradberry,18,2.98,55,Junior,Criminal Justice
Lisa Jones,18,3.92,10,Senior,Culinary
Daniel Bradberry,16,1.21,19,Sophomore,Culinary
Josh Patel,14,1.95,59,Junior,Culinary
Marge Johnson,17,3.97,24,Victory Lap,Early Childhood Education
Patrick Bradberry,18,4.16,22,Sophomore,Engineering
Jordan Patel,14,1.09,40,Junior,Early Childhood Education
Catherine Rulli,16,2.45,11,Junior,Business
Dave Anderson,17,1.23,4,Freshmen,Business
Aiden Robinson,15,1.49,31,Freshmen,Culinary
Josh Patel,17,4.26,15,Senior,Computer Science
Rachel Smith,15,3.27,17,Junior,Early Childhood Education
Jordan Lewis,16,0.91,2,Sophomore,Marketing
Markus Miller,18,0.58,46,Senior,Marketing
Christina Lewis,14,1.52,23,Junior,Culinary
Josh Jones,18,2.83,12,Freshmen,Business
Christina Johnson,16,1.22,57,Senior,Culinary
Ben Lewis,16,3.42,32,Sophomore,Business
Matthew Miller,17,0.34,34,Victory Lap,Early College
Christina Miller,14,3.01,49,Junior,Bio Med
Emma Robinson,19,1.56,60,Freshmen,Business
Jane Patel,19,2.76,49,Sophomore,Engineering
Noah Robinson,17,3.43,18,Freshmen,Engineering
Lisa Garcia,16,0.49,33,Sophomore,Computer Science
Jordan Robinson,14,1.66,20,Junior,Criminal Justice
Lisa Savoie,16,3.06,22,Freshmen,Business
Jane Patel,16,2.28,5,Senior,Early Childhood Education
Catherine Bradberry,17,3.24,40,Victory Lap,Computer Science
Emma Miller,18,2.79,8,Senior,Bio Med
Matthew Brown,15,1.8,22,Freshmen,Criminal Justice
Marge Johnson,15,1.5,4,Freshmen,Bio Med
Aiden Lewis,17,3.21,29,Victory Lap,Bio Med
Noah Smith,14,3.5,9,Junior,Business
Jordan Rulli,18,2.21,43,Senior,Business
Catherine Miller,18,2.39,33,Senior,Computer Science
Catherine Jordan,16,3.27,27,Freshmen,Marketing
Mack Brown,14,3.5,10,Victory Lap,Bio Med
Jane Bradberry,14,0.41,14,Victory Lap,Early Childhood Education
Ben Rulli,14,3.94,30,Sophomore,Business
Joey Jordan,19,1.53,18,Victory Lap,Criminal Justice
Matthew Miller,16,0.82,54,Victory Lap,Business
Josh Robinson,14,3.44,33,Victory Lap,Culinary
Christina Davis,16,2.6,39,Sophomore,Business
Mack Jordan,16,1.36,47,Senior,Culinary
Patrick Anderson,15,3.59,15,Senior,Early College
Christina Rulli,19,0.93,51,Freshmen,Bio Med
Rachel Robinson,16,2.26,59,Senior,Culinary
Jane Johnson,18,0.88,54,Victory Lap,Early College
Dave Davis,14,3.2,19,Victory Lap,Business
Mack Patel,14,2.74,7,Victory Lap,Marketing
Aiden Lewis,17,3.54,9,Junior,Business
Catherine Patel,17,1.64,37,Junior,Business
Mack Davis,16,3.19,26,Freshmen,Culinary
Daniel Patel,15,1.23,42,Victory Lap,Early College
Markus Garcia,18,0.88,55,Victory Lap,Criminal Justice
Emma Johnson,14,2.61,34,Freshmen,Early Childhood Education
Marge Anderson,16,1.38,55,Junior,Marketing
Ben Jones,16,1.45,56,Victory Lap,Early College
Stephanie Brown,16,2.11,2,Victory Lap,Computer Science
Joey Johnson,14,1.79,53,Victory Lap,Criminal Justice
Jill Jones,17,1.63,11,Freshmen,Business
Mack Garcia,16,0.96,54,Freshmen,Marketing
Jill Anderson,14,1.37,38,Senior,Business
Mack Garcia,18,3.09,10,Sophomore,Bio Med
Josh Rulli,19,1.11,35,Sophomore,Computer Science
Emma Johnson,17,1.79,19,Sophomore,Criminal Justice
Noah Johnson,18,2.21,58,Freshmen,Early Childhood Education
Catherine Anderson,16,3.98,28,Senior,Business
Josh Rulli,19,0.8,56,Sophomore,Business
Rachel Anderson,17,3.05,29,Sophomore,Culinary
Dave Johnson,15,4.25,18,Senior,Computer Science
Matthew Jones,14,0.36,41,Victory Lap,Criminal Justice
Christina Johnson,17,1.82,54,Freshmen,Engineering
Catherine Smith,18,3.57,14,Senior,Bio Med
Catherine Brown,19,0.78,10,Freshmen,Computer Science
Marge Lewis,17,3.18,19,Junior,Early Childhood Education
Daniel Bradberry,17,1.61,0,Senior,Early College
Jordan Brown,18,0.68,26,Sophomore,Early College
Dave Jordan,16,1.21,26,Victory Lap,Culinary
Catherine Jordan,15,1.73,23,Victory Lap,Marketing
Dave Lewis,14,1.05,0,Victory Lap,Business
Noah Bradberry,17,1.26,19,Junior,Business
Catherine Anderson,19,0.36,41,Senior,Criminal Justice
Patrick Miller,19,2.79,6,Senior,Engineering
Jordan Robinson,14,1.24,13,Victory Lap,Criminal Justice
Aiden Garcia,16,0.54,56,Freshmen,Computer Science
Josh Patel,18,1.52,36,Sophomore,Criminal Justice
Catherine Garcia,19,2.42,57,Junior,Criminal Justice
Jill Jordan,16,0.68,4,Freshmen,Early Childhood Education
Rachel Robinson,14,2.62,2,Senior,Early Childhood Education
Christina Lewis,18,0.66,35,Sophomore,Engineering
Ben Jordan,17,0.79,38,Victory Lap,Engineering
Jill Garcia,18,3.56,13,Senior,Criminal Justice
Markus Lewis,19,1.03,30,Junior,Culinary
Emma Robinson,19,0.44,38,Freshmen,Criminal Justice
Christina Garcia,16,1.08,25,Senior,Marketing
Lisa Garcia,19,1.9,41,Sophomore,Engineering
Aiden Patel,14,1.27,38,Victory Lap,Marketing
Rachel Robinson,16,3.32,57,Freshmen,Early Childhood Education
Christina Bradberry,14,1.78,16,Sophomore,Marketing
Daniel Smith,14,3.33,56,Junior,Computer Science
Aiden Lewis,17,2.47,19,Sophomore,Criminal Justice
Josh Johnson,18,0.35,33,Junior,Early Childhood Education
Patrick Davis,15,1.8,28,Sophomore,Early Childhood Education
Patrick Lewis,18,2.6,11,Senior,Culinary
Ben Bradberry,14,3.4,46,Freshmen,Early Childhood Education
Stephanie Miller,19,2.0,24,Senior,Marketing
Catherine Jordan,19,0.31,60,Sophomore,Business
Lisa Smith,18,1.86,33,Sophomore,Early Childhood Education
Christina Bradberry,17,3.46,44,Victory Lap,Early Childhood Education
Mack Garcia,16,0.8,38,Junior,Criminal Justice
Dave Miller,18,4.07,27,Junior,Engineering
Daniel Garcia,15,3.17,52,Sophomore,Culinary
Matthew Johnson,19,0.82,18,Sophomore,Marketing
Matthew Jordan,15,2.7,8,Sophomore,Early College
Josh Savoie,14,2.03,49,Senior,Early College
Joey Anderson,19,0.67,51,Senior,Culinary
Jordan Robinson,15,0.86,27,Victory Lap,Early Childhood Education
Rachel Patel,17,2.47,20,Freshmen,Criminal Justice
Daniel Rulli,17,2.59,34,Victory Lap,Computer Science
Matthew Miller,16,4.24,17,Sophomore,Business
Noah Davis,18,0.51,31,Victory Lap,Culinary
Catherine Smith,15,2.77,1,Junior,Culinary
Noah Bradberry,16,3.82,38,Senior,Business
Matthew Anderson,14,3.22,50,Junior,Engineering
Markus Lewis,17,2.22,0,Victory Lap,Bio Med
Rachel Davis,18,0.83,48,Victory Lap,Bio Med
Jordan Garcia,16,2.74,31,Sophomore,Early Childhood Education
Jordan Jordan,16,0.98,35,Senior,Computer Science
Noah Brown,15,2.44,38,Senior,Marketing
Rachel Brown,19,2.7,22,Junior,Early College
Christina Rulli,15,0.8,26,Freshmen,Computer Science
Ben Smith,18,2.83,15,Senior,Early Childhood Education
Jill Smith,17,2.59,57,Junior,Business
Jill Jordan,15,0.6,45,Victory Lap,Early Childhood Education
Matthew Brown,19,3.8,17,Victory Lap,Engineering
Marge Jones,19,3.76,35,Senior,Marketing
Matthew Patel,19,1.23,52,Junior,Early College
Marge Savoie,18,2.48,26,Victory Lap,Early College
Ben Patel,16,0.99,7,Junior,Computer Science
Markus Rulli,19,3.41,15,Junior,Engineering
Aiden Savoie,18,4.2,37,Victory Lap,Engineering
Jane Rulli,15,0.73,21,Senior,Engineering
Stephanie Johnson,19,2.3,52,Freshmen,Marketing
Lisa Jones,19,2.57,26,Senior,Bio Med
Markus Davis,19,3.49,23,Junior,Computer Science
Dave Smith,19,3.14,30,Sophomore,Bio Med
Christina Brown,16,3.91,34,Junior,Early Childhood Education
Dave Rulli,19,3.17,38,Victory Lap,Marketing
Mack Smith,18,3.31,12,Senior,Criminal Justice
Marge Patel,16,3.68,45,Victory Lap,Early Childhood Education
Mack Bradberry,14,3.39,38,Senior,Criminal Justice
Daniel Jordan,15,1.32,56,Sophomore,Bio Med
Noah Brown,16,1.29,42,Sophomore,Marketing
Aiden Savoie,18,3.42,40,Sophomore,Bio Med
Mack Miller,17,1.04,20,Victory Lap,Engineering
Stephanie Jordan,18,3.57,54,Junior,Early College
Matthew Patel,17,1.05,32,Junior,Computer Science
Lisa Davis,19,3.19,15,Sophomore,Culinary
Jill Brown,17,2.2,13,Victory Lap,Culinary
Emma Savoie,18,3.54,14,Senior,Business
Aiden Brown,14,2.66,47,Junior,Culinary
Patrick Robinson,17,3.49,16,Freshmen,Engineering
Rachel Brown,14,3.11,48,Victory Lap,Criminal Justice
Jordan Savoie,17,0.58,9,Freshmen,Culinary
Jordan Smith,17,3.92,29,Senior,Business
Patrick Smith,18,2.23,33,Senior,Early College
Lisa Bradberry,16,3.49,16,Victory Lap,Culinary
Rachel Patel,14,2.52,59,Freshmen,Early College
Jordan Jones,19,2.09,60,Victory Lap,Early Childhood Education
Jill Johnson,18,0.45,48,Junior,Computer Science
Christina Lewis,14,0.96,58,Senior,Business
Rachel Robinson,16,2.75,0,Senior,Bio Med
Ben Jones,18,3.23,21,Senior,Business
Daniel Bradberry,19,3.8,39,Freshmen,Culinary
Christina Jones,14,0.46,36,Sophomore,Marketing
Jill Anderson,16,2.84,60,Victory Lap,Engineering
Lisa Anderson,16,0.89,54,Freshmen,Bio Med
Rachel Smith,19,3.84,27,Senior,Early College
Christina Smith,15,3.79,39,Freshmen,Computer Science
Ben Robinson,16,0.64,41,Sophomore,Early Childhood Education
Dave Lewis,18,4.06,16,Sophomore,Culinary
Jordan Anderson,19,3.19,3,Junior,Early College
Aiden Robinson,14,1.71,58,Senior,Early College
Marge Rulli,18,4.0,12,Sophomore,Culinary
Noah Patel,15,3.5,10,Senior,Marketing
Noah Anderson,19,2.5,14,Senior,Criminal Justice
Josh Jones,14,3.11,30,Senior,Early College
Dave Anderson,19,2.83,27,Freshmen,Marketing
Jane Johnson,16,4.21,14,Freshmen,Engineering
Emma Miller,14,3.59,0,Senior,Culinary
Emma Davis,19,0.89,40,Freshmen,Computer Science
Daniel Anderson,16,1.3,39,Victory Lap,Marketing
Jordan Lewis,15,3.02,19,Victory Lap,Criminal Justice
Jane Jordan,15,1.35,0,Sophomore,Computer Science
Stephanie Miller,17,2.05,1,Freshmen,Marketing
Ben Anderson,19,3.27,21,Freshmen,Bio Med
Jill Johnson,15,2.86,23,Freshmen,Culinary
Jane Smith,14,3.43,0,Freshmen,Engineering
Jordan Jordan,17,1.07,42,Freshmen,Early College
Joey Robinson,16,2.96,8,Sophomore,Engineering
Aiden Rulli,18,4.13,33,Sophomore,Early Childhood Education
Mack Patel,14,1.2,58,Freshmen,Early Childhood Education
Lisa Bradberry,15,1.48,29,Victory Lap,Engineering
Josh Bradberry,17,3.43,15,Victory Lap,Culinary
Patrick Davis,18,0.51,37,Freshmen,Criminal Justice
Matthew Rulli,15,0.68,15,Sophomore,Business
Jordan Davis,16,0.6,45,Freshmen,Computer Science
Josh Davis,18,2.87,4,Sophomore,Criminal Justice
Noah Rulli,14,3.37,4,Junior,Early Childhood Education
Joey Savoie,18,3.27,60,Freshmen,Early College
Emma Jordan,19,0.42,56,Victory Lap,Engineering
Jane Davis,19,0.63,10,Sophomore,Bio Med
Christina Johnson,15,2.84,45,Freshmen,Early College
